day,month,year,plot,subplot,focal,fruit,BEMA,CHFU,CHMI,CETE,HOMA,LEMA,PAIN,PLCO,POMA,POMO,PUPA,SASO,SCLA,SPRU,MESU,MEEL,SOAS,FRPU,SUSP,COSQ,CRCR,DA,LYTR,MEPO,RAPE,seed,ANAR,ACHI,comments,ARTE,NEWGRASS,observers
13,5,2021,9,C2,POMO,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C3,CETE,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C3,PAIN,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C3,POMO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C5,CETE,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.38461538461536,3,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C5,CETE,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1,1,"Lisa-David, Oscar-Elena"
13,5,2021,9,C5,PAIN,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.38095238095238,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C5,POMO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C6,PLCO,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.2857142857143,2,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,C6,POMO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,1,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D2,CETE,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D2,HOMA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,second of the plot,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D2,HOMA,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D2,PAIN,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.47619047619048,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,HOMA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,PAIN,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.57142857142856,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,PLCO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,PLCO,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,POMO,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D3,POMO,2,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D5,CETE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.9230769230769,3,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D5,CETE,24,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D5,CETE,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D5,HOMA,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,D5,POMO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,2,"Lisa-David, Oscar-Elena"
13,5,2021,9,D6,CETE,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,7,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E2,CETE,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E2,HOMA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E2,PAIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28571428571428,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E2,POMO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E3,CETE,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8461538461538,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E3,CETE,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E3,HOMA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E3,PAIN,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E3,PAIN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.47619047619048,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E5,CETE,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E5,PAIN,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.04761904761904,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E5,POMO,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,second of the plot,0,1,"Lisa-David, Oscar-Elena"
13,5,2021,9,E5,POMO,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E6,CETE,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.38461538461536,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E6,HOMA,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E6,PAIN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.47619047619048,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,E6,POMO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,2,0,2,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F1,CETE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F1,HOMA,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F1,PAIN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,1,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F1,PLCO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.8095238095239,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F3,CETE,13,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F3,HOMA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F3,PAIN,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.38095238095238,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F3,PLCO,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F4,HOMA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F4,PLCO,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446.2857142857143,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F5,CETE,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.3076923076923,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F5,HOMA,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.824626865671643,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F5,HOMA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,0,0,0,0,1,"Lisa-David, Oscar-Elena"
13,5,2021,9,F5,PAIN,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28571428571428,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F6,CETE,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F6,HOMA,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.649253731343286,1,0,0,0,1,"Lisa-David, Oscar-Elena"
13,5,2021,9,F6,PAIN,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,2,0,0,0,0,"Lisa-David, Oscar-Elena"
13,5,2021,9,F6,PLCO,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.2857142857143,2,0,0,0,0,"Lisa-David, Oscar-Elena"
7,5,2021,2,A1,CETE,2,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300.9230769230769,0,0,0,0,0,0
7,5,2021,2,A1,PAIN,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,A1,PLCO,1,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,0,0,0,0
7,5,2021,2,A2,CETE,6,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,second_sample,0,0,0
7,5,2021,2,A2,CETE,6,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,0
7,5,2021,2,A2,MESU,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A2,MESU,56,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A2,PAIN,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,A2,PAIN,2,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,A2,PLCO,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,0
7,5,2021,2,A4,CETE,16,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A4,MEEL,28,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201.0909090909091,0,0,0,0,0,0
7,5,2021,2,A4,MEEL,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244.1818181818182,0,0,0,0,0,0
7,5,2021,2,A4,PAIN,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,A4,PLCO,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,0
7,5,2021,2,A5,CETE,6,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,0
7,5,2021,2,A5,MESU,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A5,MESU,48,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A5,PAIN,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28571428571428,0,0,0,0,0,0
7,5,2021,2,A6,CETE,6,0,0,0,2,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,0
7,5,2021,2,A6,MESU,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,A6,PAIN,3,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28571428571428,0,0,0,0,0,0
7,5,2021,2,B1,MESU,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,B1,PAIN,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,B2,CETE,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,300.9230769230769,0,0,0,0,0,0
7,5,2021,2,B2,MESU,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,B2,PAIN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,B3,CETE,4,0,0,0,1,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8461538461538,0,0,0,0,0,0
7,5,2021,2,B3,PAIN,1,0,0,0,1,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,B4,CETE,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,752.3076923076923,0,0,0,0,0,0
7,5,2021,2,B4,MESU,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,B4,PAIN,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,B5,CETE,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.38461538461536,0,0,0,0,0,0
7,5,2021,2,B5,MESU,33,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,B5,PAIN,1,1,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,B6,CETE,6,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,0
7,5,2021,2,B6,PAIN,1,0,0,0,0,0,2,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,C1,CETE,3,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,451.38461538461536,0,0,0,0,0,0
7,5,2021,2,C1,PAIN,2,0,0,0,4,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,C1,PLCO,2,0,0,0,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,second_sample,0,0,0
7,5,2021,2,C1,PLCO,2,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,0
7,5,2021,2,C2,CETE,4,0,0,0,2,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8461538461538,0,0,0,0,0,0
7,5,2021,2,C2,MESU,15,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,C2,PAIN,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,C3,CETE,10,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,C3,PAIN,2,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,C3,PLCO,1,0,0,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,0,0,0,0
7,5,2021,2,C4,CETE,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,300.9230769230769,0,0,0,0,0,0
7,5,2021,2,C4,MEEL,9,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,64.63636363636364,0,0,0,0,0,0
7,5,2021,2,C4,MESU,15,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,C4,PAIN,2,0,0,0,0,0,0,1,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,C4,PLCO,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,0,0,0,0
7,5,2021,2,C5,CETE,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.46153846153845,0,0,0,0,0,0
7,5,2021,2,C5,CETE,17,0,0,0,1,0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,C5,MESU,8,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,C5,PAIN,1,0,0,0,2,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,second_sample,0,0,0
7,5,2021,2,C5,PAIN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,D1,CETE,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,601.8461538461538,0,0,0,0,0,0
7,5,2021,2,D1,MESU,19,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D1,PAIN,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,D2,CETE,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,902.7692307692307,0,0,0,0,0,0
7,5,2021,2,D2,MESU,58,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D3,CETE,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D3,MESU,62,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D3,PAIN,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,D4,CETE,38,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D4,MESU,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D4,PAIN,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
7,5,2021,2,D5,CETE,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451.38461538461536,0,0,0,0,0,0
7,5,2021,2,D5,MESU,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D5,PAIN,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,D6,CETE,7,0,0,0,3,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,D6,PAIN,1,0,0,0,4,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,D6,PLCO,1,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,second_sample,0,0,0
7,5,2021,2,D6,PLCO,1,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,148.76190476190476,0,0,0,0,0,0
7,5,2021,2,D6,PLCO,2,0,0,0,7,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5238095238095,0,0,0,0,0,0
7,5,2021,2,E1,CETE,12,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,E1,MESU,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,E1,PAIN,4,1,0,0,3,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,96.38095238095238,0,0,0,0,0,0
7,5,2021,2,E2,CETE,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,451.38461538461536,0,0,0,0,0,0
7,5,2021,2,E2,MESU,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,E2,PAIN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.095238095238095,0,0,0,0,0,0
7,5,2021,2,E3,CETE,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,300.9230769230769,0,0,0,0,0,0
7,5,2021,2,E3,MESU,16,0,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,E3,MESU,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
7,5,2021,2,E3,PAIN,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48.19047619047619,0,0,0,0,0,0
